review_id,product_id,title,author,rating,content,timestamp,profile_id,is_verified,helpful_count,product_attributes
R3G0G2RBCC8NJY,B01IOD7KB6,"4.0 out of 5 stars Pricey, but high quality",Mike Slish,4,"You get what you pay for. It is sturdy, has great quality, and long warranty. It could be a bit more affordable, but I don't think you will get the same quality from any other similar product.","Reviewed in the United States September 29, 2020",AFNZDZJORTPXC52W3T3WWOPPMPWA,1,0,Color: Signature Black
RRX6CM0S1WJE9,B01IOD7KB6,3.0 out of 5 stars I don't think it's fully charging.,Caitlin,3,"Just received...I've read this device is supposed to charge for 2.5 hours to be fully charged but the red charging light turned off after an hour and 15 minutes. I'll have to see how long it will play since it is ""supposedly"" Fully charged now since the red light will no longer come on when I plug it in. I've had issues with charging with my last 2 get together minis.( mini usb ports breaking/ just flat out not charging) ...if this is ANOTHER issue I'm never buying marley again.","Reviewed in the United States September 22, 2020",AEB6NFXIOJ2KDDMD2BPDBY6JKIVA,1,1,Color: Signature Black
R3PY803WEOVGRQ,B01IOD7KB6,5.0 out of 5 stars excellent sound quality,K G,5,"I brought a Marley blue tooth player for my uncle the liberate sounds fantastic. when I saw the speakers in microcenter the demo being played the sound was amazing upon delivery I tested out mine a few songs of different genres an acoustic cut of bebe ""this is my last hurray"" feel like im right in the studio with the artist! great buy strongly recommend","Reviewed in the United States July 18, 2019",AEO6IJZME5C5MRZ4D6AOFVD4TRIA,1,2,Color: Signature Black
R2SVB9TX0UMIMR,B01IOD7KB6,5.0 out of 5 stars Amazing,Jenny,5,"Bought it for camping, but been wanting to buy it for a long time. Has great sound. Love it","Reviewed in the United States June 7, 2022",AE27X7MEPNBL5NH4TI7PXAWZ6PTQ,1,1,Color: Signature Black
R26WZH8JM2BCCJ,B01IOD7KB6,1.0 out of 5 stars UPDATED REVIEW - JUNK!!!!!,Way Cool Jr.,1,"**UPDATE**I received my Marley on Sept. 25. On Dec. 15th I am left with nothing more than a large paper weight. It will no loner charge, or even work while plugged in. It is a total brick. Extremely p*ssed off! Stay away!!So, I learned about this speaker cause a friend and I were at a new bar that had just opened and they didn't have their permanent speakers wired up yet. We saw this cool speaker, and both looked at each other and basically said, ""no way all this sound is coming from only this speaker!?"" And it was. I ordered one the next day. It's great, connects to BT on iPhone right away, range is on par with most better BT products, 30' +/-. Audio is very good for what it is, definitely above average. I also have a little Yamaha BT speaker (don't recall what model) and the Marley blows it away. I have heard some from JBL that sound good, the Marley is better. And above all else, the Marley is gorgeous Very well constructed, nice organic materials (no plastic here), nice to touch and look at. You will love it.","Reviewed in the United States November 9, 2018",AFGPVX7VKPQS33KAHSBJP5YKVBBA,1,26,Color: Signature Black
R1N4D46TE37AIW,B01IOD7KB6,5.0 out of 5 stars It sounds great,Angie AK,5,It has great sound,"Reviewed in the United States December 31, 2022",AF2VZWSKKWWEHWT6KOLOGOMJUUJA,1,1,Color: Signature Black
RHLUB3DEPN3Y8,B01IOD7KB6,5.0 out of 5 stars Legit!,Dominic,5,"Delivery was 2 days, I tested this out at kohl's once loved the sound output and design blasted some reggae today I'm impressed I gave it a 4 star on battery life just cause I haven't had it too long to test but for me itll be in my room mostly so it shouldn't matter to me!","Reviewed in the United States February 23, 2020",AHS5FPKYJIO62VMI3SU6Q3CWIKIQ,1,0,Color: Signature Black
R1EGH8XQW5TIOJ,B01IOD7KB6,5.0 out of 5 stars A..W&E&.S&.O&..M&..E&.!!!??,Gerardo Viera,5,STRAIGHT OUT AWSOME PERIOD&.???!!,"Reviewed in the United States December 4, 2022",AHFVH3ZJN2LW3XQBN5WYWP7VJBFA,1,0,Color: Signature Black
R3IXXAQ7B4A4PY,B01IOD7KB6,5.0 out of 5 stars Great product,Raut Schwartz,5,Very good soundVery well madeLast for many hours before you need to charge itGood Bluetooth connectivityE.z to use and connectYou get good product for your moneyNot cheap but you get what you paid forI had jb flip 3 for 99$There is no compromiseThis is Much much much better,"Reviewed in the United States September 8, 2019",AEIGTRJCGDQSVR7YBZ2ARDYDDJUA,1,1,Color: Signature Black
R2QPFJ033AZVW0,B01IOD7KB6,5.0 out of 5 stars Amazing!,KatBug,5,I absolutely love my new Marley speaker! Super easy to sync with all my music apps and the sound is amazing! I saw Marley products selling at a little shop in CT and knew this was what I wanted for myself. Glad I chose this product as it's made very well and looks amazing in room with it's sleek design.,"Reviewed in the United States January 12, 2019",AEQQO2B5VCSMCKFIUL67MYSHYJGQ,1,2,Color: Signature Black
RCZ6RQ91Z0GJ7,B01IOD7KB6,5.0 out of 5 stars Great product,Chris Fry,5,"I bought as a gift for daughter, and had read some of the bad reviews, but so far she has not experienced any problems, it sounds awesome in her living room and works well, no issues, my sister also bought one for herself and it is going fine!","Reviewed in the United States May 22, 2020",AFOYW4EZR3X5D6GSIVPXFOSOUFLA,1,1,Color: Signature Black
R1I0KFTKY8L6CO,B01IOD7KB6,5.0 out of 5 stars I am in LOVE.,Natalie clark,5,Amazing quality for such a good price!Would recommend keeping unplugged unless you need to recharge so you dont fry the cord. Battery lasts quite a while and the sound is just amazing d,"Reviewed in the United States October 25, 2020",AFLTVVGX7MM7ZCVNMKIBWXX62NCA,1,3,Color: Signature Black
R2C61RNPVS8JRP,B01IOD7KB6,1.0 out of 5 stars Terribly Disappointed,Off2wdw,1,"I wish I could say something nice about this speaker, but the us plus adaptor is so cheaply made that its prongs broke off in the wall. I highly doubt this meets US safety standards and left a dangerous situation.The company is of no help. Didn't respond to our email requests and when we called, claimed they didn't make that part any more (we just ordered this is December as a Christmas gift ). In addition to a terrible/unsafe product the lack of customer service was shocking.I would avoid purchasing any Marley speaker product.","Reviewed in the United States February 20, 2023",AHSEPYLEJ5RQILMKYIMXFAAVR2PA,1,4,Color: Signature Black
RSTRNRQWRR9UJ,B01IOD7KB6,5.0 out of 5 stars Yes it's bulky and 8 hours still sucks for those who are long time listeners,Jared Smith,5,"Yes it's bulky and 8 hours still sucks for those who are long time listeners? But this sweet heart delivers sound, drops the beat, and is great for casual listening in your house. Like what I do, put an audiobook on and cook. Move it from kitchen to where I dine. Love it!","Reviewed in the United States August 22, 2018",AH75TPW6F5Y5I5DM54XMI73JLQAQ,1,0,Color: Signature Black
R285ISUVLBXX62,B01IOD7KB6,5.0 out of 5 stars Clear Crisp Sound,J Giles,5,"Absolutely love the quality. Love the Sound, bass is great, clarity and the sound carries so nicely. I use this in my yoga studio and it gets many compliments as well as where I bought it. The clean look with the wood is the best!!","Reviewed in the United States December 19, 2018",AEWVDUI2EJJMCWQNFDA45OERZPJQ,1,0,Color: Signature Black
R35HCJOVNVYWFH,B01IOD7KB6,5.0 out of 5 stars Me encantó la bocina Marley,María del Carmen sosa,5,Para el cumpleaños de mi hijo tremenda bocina =,,,,,
"Reviewed in the United States March 7, 2022",AFIZ4H32JYKKMM3A2C5PGJQIXCXQ,1,1,Color: Signature Black,,,,,,
R1N1DXXU35HXSD,B01IOD7KB6,5.0 out of 5 stars Good quality,Justa Guy,5,Very good sound. A solid value. I love this product.,"Reviewed in the United States January 3, 2022",AGHNUPHGVIEE7A2SVJTKSION6GGA,1,0,Color: Signature Black
R2QSZ3J8U487CB,B01IOD7KB6,5.0 out of 5 stars The best purchase!,Amazon Customer,5,"Amazing sound, amazing bass!","Reviewed in the United States May 8, 2022",AEY4HPJMTKZ5HOASQC4YFFUPTJOQ,1,1,Color: Signature Black
R22YDJ528RO9RX,B01IOD7KB6,"1.0 out of 5 stars Great Sound, Questionable Quality",S.Korrow,1,"These speakers sound great. They are heavy speakers so they feel like quality products. However, since day one of owning the product it simply would not operate without being plugged in. For a while I thought they just needed to always be plugged in. But when I noticed a battery indicator light on the back I realized something was off. For that reason I had to give this thing a 1 star. They really do sound great, just make sure it powers on without being plugged in upon arrival.","Reviewed in the United States April 19, 2023",AFMUC2PQ47M2DIB7AVS6QBSIKU5A,1,1,Color: Signature Black
R2G0T1GQXVQIJT,B01IOD7KB6,5.0 out of 5 stars Impressive Sound,Bryce,5,"Great sound for a price that won't break the bank.Update, it's been 3 years since I've purchased this BT speaker. And I'm still enjoying the quality sound with no issues.Would still recommend (purchased for around $150 on Amazon circa 2018).","Reviewed in the United States June 14, 2018",AEGZJKTL5SJUZUBTV5AUCWAZKUQA,1,1,Color: Signature Black
R1QB9WPZOA3H7A,B01IOD7KB6,5.0 out of 5 stars Sweet stupendous sound!,Matthew Steuer,5,"The sound is excellent. Its a bit on the heavier side for a portable speaker but its sound is powerful, which is exactly what I wanted. Mostly it moves around within my home and onto my deck, so just what the doctor ordered...","Reviewed in the United States September 19, 2018",AFBYTDOWP2R6TO6R3OY4QBQHZK7A,1,0,Color: Signature Black
R2VZD1LKSGXXWA,B01IOD7KB6,2.0 out of 5 stars Not happy!!,Charity,2,"We received the item and everything looked fine. But, it would disconnect after 2-3 songs. Then we would have to get our phone and reconnect every time. I owned one before and didnt have this problem. I returned the item and now they are only giving a partial refund. They say it showed heavy use and damage. No, we only had it for maybe 2 weeks. And the problem was there from the beginning. Im trying to resolve this issue and will update my review if things change.","Reviewed in the United States September 1, 2020",AH5ULXU2W64KIJE42ULX5XNQ6JWQ,1,3,Color: Signature Black
R306WBKOVBL9X4,B01IOD7KB6,5.0 out of 5 stars Musician Approved,Karen Barnhart,5,Ordered this on behalf of a Friend as a Birthday gift for her Musician Husband. She wanted him to have one after seeing one in use on the Beach in NC. He LOVED it. Said the Sound QUALITY is awesome. !!! Being a Musician he would know.,"Reviewed in the United States November 4, 2017",AEBCFR25RMDT7NYT7WRQVSMOLRWA,1,0,Color: Signature Black
R246GFYA2I928,B01IOD7KB6,5.0 out of 5 stars The Marley Box Delivers on every level!!,Rob,5,"Simply put, this Bluetooth speaker will not disappoint! Only negative is the exposure to the speakers, very vulnerable without a case. Positives include Great range, battery life, sound quality, ease of use, appearance is elegant... travels everywhere with us!","Reviewed in the United States September 3, 2018",AFUEJHX42TCA7LQD4NOWONUZALEQ,1,0,Color: Signature Black
